,DATE,EVAPO_TRANSP_MM,SOIL_MOIST_PERCENT
407,2019-07-13,3.0167136532,30.445462922216183
408,2019-07-14,1.9098098324000001,31.736997479963023
409,2019-07-15,1.6241066246,31.04149564118083
410,2019-07-16,1.5878122644,31.549651677691532
411,2019-07-17,2.9164384826,34.87119462054122
412,2019-07-18,2.4851147423,35.24726242383889
413,2019-07-19,1.9685479601,42.00060848087092
414,2019-07-20,1.8047403355,39.43752402186379
415,2019-07-21,1.4173643769,38.21521588785482
416,2019-07-22,1.1855916634,38.656612105608026
417,2019-07-23,2.1997760651,37.422958543034746
418,2019-07-24,2.355022765,40.41840790770063
419,2019-07-25,2.3162195124,38.848290178167225
420,2019-07-26,2.0510493529,40.58626072958137
421,2019-07-27,3.3544542763,39.22842047173381
422,2019-07-28,2.7302143947000004,38.578162546181886
423,2019-07-29,2.7445148279000002,37.174193099929816
424,2019-07-30,2.7955108664,37.93111555198535
425,2019-07-31,3.8698229831,36.09470652391515
426,2019-08-01,4.2132616321,34.301329676358705
427,2019-08-02,3.1624035619,33.580120622458466
428,2019-08-03,3.2400502632999997,33.09681362783977
429,2019-08-04,3.2798221589999996,35.05665882666831
430,2019-08-05,2.8144695088,37.681985989663204
431,2019-08-06,1.3847316109999999,43.79385894136756
432,2019-08-07,1.5050301631,44.666811210960596
433,2019-08-08,2.1229937211000003,44.574096177446634
434,2019-08-09,1.6493853084,44.722204419564676
435,2019-08-10,2.8690187191,43.49639115824973
436,2019-08-11,4.0874625674,40.76254409112178
437,2019-08-12,2.8402737555,39.33509738645893
438,2019-08-13,2.2844163609,41.01596373593769
439,2019-08-14,1.7476464413,42.72001545987359
440,2019-08-15,3.2959969129,41.549272139194215
441,2019-08-16,2.4531446306999998,44.12679483953346
442,2019-08-17,3.1313440417000002,43.978964038933114
443,2019-08-18,2.9193157424000002,43.79448729440342
444,2019-08-19,2.9300510298,44.70629387914207
445,2019-08-20,2.9636522770999996,44.5675187531493
446,2019-08-21,2.9460209832,44.688132343199044
447,2019-08-22,3.1499536362000002,44.071882604137095
448,2019-08-23,3.3907541561000003,44.21705755666336
449,2019-08-24,2.3089325786000003,43.666130363032465
450,2019-08-25,4.2576630944,41.06364809224717
451,2019-08-26,1.8124727123,41.06364809224717
452,2019-08-27,1.6704390805000002,41.06364809224717
453,2019-08-29,4.1149120681,40.75219060263575
454,2019-08-30,4.1863707698,39.038341646131656
455,2019-08-31,3.1551053013,39.90397995549763
456,2019-09-01,2.6733725805,38.97059281708047
457,2019-09-02,2.795254983,37.93729645501148
